date,value,series
2008-01-01,398,Avg weekly earnings (£)
2008-02-01,400,Avg weekly earnings (£)
2008-03-01,402,Avg weekly earnings (£)
2008-04-01,404,Avg weekly earnings (£)
2008-05-01,403,Avg weekly earnings (£)
2008-06-01,404,Avg weekly earnings (£)
2008-07-01,405,Avg weekly earnings (£)
2008-08-01,406,Avg weekly earnings (£)
2008-09-01,407,Avg weekly earnings (£)
2008-10-01,409,Avg weekly earnings (£)
2008-11-01,409,Avg weekly earnings (£)
2008-12-01,409,Avg weekly earnings (£)
2009-01-01,409,Avg weekly earnings (£)
2009-02-01,410,Avg weekly earnings (£)
2009-03-01,410,Avg weekly earnings (£)
2009-04-01,411,Avg weekly earnings (£)
2009-05-01,412,Avg weekly earnings (£)
2009-06-01,412,Avg weekly earnings (£)
2009-07-01,411,Avg weekly earnings (£)
2009-08-01,411,Avg weekly earnings (£)
2009-09-01,413,Avg weekly earnings (£)
2009-10-01,413,Avg weekly earnings (£)
2009-11-01,413,Avg weekly earnings (£)
2009-12-01,414,Avg weekly earnings (£)
2010-01-01,417,Avg weekly earnings (£)
2010-02-01,416,Avg weekly earnings (£)
2010-03-01,418,Avg weekly earnings (£)
2010-04-01,417,Avg weekly earnings (£)
2010-05-01,417,Avg weekly earnings (£)
2010-06-01,418,Avg weekly earnings (£)
2010-07-01,420,Avg weekly earnings (£)
2010-08-01,421,Avg weekly earnings (£)
2010-09-01,422,Avg weekly earnings (£)
2010-10-01,422,Avg weekly earnings (£)
2010-11-01,423,Avg weekly earnings (£)
2010-12-01,423,Avg weekly earnings (£)
2011-01-01,426,Avg weekly earnings (£)
2011-02-01,425,Avg weekly earnings (£)
2011-03-01,425,Avg weekly earnings (£)
2011-04-01,426,Avg weekly earnings (£)
2011-05-01,427,Avg weekly earnings (£)
2011-06-01,426,Avg weekly earnings (£)
2011-07-01,427,Avg weekly earnings (£)
2011-08-01,427,Avg weekly earnings (£)
2011-09-01,429,Avg weekly earnings (£)
2011-10-01,430,Avg weekly earnings (£)
2011-11-01,430,Avg weekly earnings (£)
2011-12-01,431,Avg weekly earnings (£)
2012-01-01,430,Avg weekly earnings (£)
2012-02-01,432,Avg weekly earnings (£)
2012-03-01,433,Avg weekly earnings (£)
2012-04-01,433,Avg weekly earnings (£)
2012-05-01,434,Avg weekly earnings (£)
2012-06-01,435,Avg weekly earnings (£)
2012-07-01,435,Avg weekly earnings (£)
2012-08-01,436,Avg weekly earnings (£)
2012-09-01,435,Avg weekly earnings (£)
2012-10-01,435,Avg weekly earnings (£)
2012-11-01,436,Avg weekly earnings (£)
2012-12-01,436,Avg weekly earnings (£)
2013-01-01,434,Avg weekly earnings (£)
2013-02-01,435,Avg weekly earnings (£)
2013-03-01,436,Avg weekly earnings (£)
2013-04-01,438,Avg weekly earnings (£)
2013-05-01,438,Avg weekly earnings (£)
2013-06-01,438,Avg weekly earnings (£)
2013-07-01,439,Avg weekly earnings (£)
2013-08-01,438,Avg weekly earnings (£)
2013-09-01,438,Avg weekly earnings (£)
2013-10-01,439,Avg weekly earnings (£)
2013-11-01,438,Avg weekly earnings (£)
2013-12-01,441,Avg weekly earnings (£)
2014-01-01,441,Avg weekly earnings (£)
2014-02-01,440,Avg weekly earnings (£)
2014-03-01,439,Avg weekly earnings (£)
2014-04-01,440,Avg weekly earnings (£)
2014-05-01,441,Avg weekly earnings (£)
2014-06-01,441,Avg weekly earnings (£)
2014-07-01,442,Avg weekly earnings (£)
2014-08-01,443,Avg weekly earnings (£)
2014-09-01,445,Avg weekly earnings (£)
2014-10-01,447,Avg weekly earnings (£)
2014-11-01,445,Avg weekly earnings (£)
2014-12-01,447,Avg weekly earnings (£)
2015-01-01,448,Avg weekly earnings (£)
2015-02-01,450,Avg weekly earnings (£)
2015-03-01,452,Avg weekly earnings (£)
2015-04-01,452,Avg weekly earnings (£)
2015-05-01,453,Avg weekly earnings (£)
2015-06-01,453,Avg weekly earnings (£)
2015-07-01,454,Avg weekly earnings (£)
2015-08-01,454,Avg weekly earnings (£)
2015-09-01,454,Avg weekly earnings (£)
2015-10-01,454,Avg weekly earnings (£)
2015-11-01,455,Avg weekly earnings (£)
2015-12-01,456,Avg weekly earnings (£)
2016-01-01,459,Avg weekly earnings (£)
2016-02-01,461,Avg weekly earnings (£)
2016-03-01,462,Avg weekly earnings (£)
2016-04-01,463,Avg weekly earnings (£)
2016-05-01,462,Avg weekly earnings (£)
2016-06-01,464,Avg weekly earnings (£)
2016-07-01,464,Avg weekly earnings (£)
2016-08-01,464,Avg weekly earnings (£)
2016-09-01,466,Avg weekly earnings (£)
2016-10-01,465,Avg weekly earnings (£)
2016-11-01,467,Avg weekly earnings (£)
2016-12-01,466,Avg weekly earnings (£)
2017-01-01,468,Avg weekly earnings (£)
2017-02-01,469,Avg weekly earnings (£)
2017-03-01,470,Avg weekly earnings (£)
2017-04-01,471,Avg weekly earnings (£)
2017-05-01,473,Avg weekly earnings (£)
2017-06-01,473,Avg weekly earnings (£)
2017-07-01,474,Avg weekly earnings (£)
2017-08-01,475,Avg weekly earnings (£)
2017-09-01,476,Avg weekly earnings (£)
2017-10-01,476,Avg weekly earnings (£)
2017-11-01,478,Avg weekly earnings (£)
2017-12-01,479,Avg weekly earnings (£)
2018-01-01,480,Avg weekly earnings (£)
2018-02-01,482,Avg weekly earnings (£)
2018-03-01,484,Avg weekly earnings (£)
2018-04-01,483,Avg weekly earnings (£)
2018-05-01,486,Avg weekly earnings (£)
2018-06-01,487,Avg weekly earnings (£)
2018-07-01,489,Avg weekly earnings (£)
2018-08-01,491,Avg weekly earnings (£)
2018-09-01,491,Avg weekly earnings (£)
2018-10-01,493,Avg weekly earnings (£)
2018-11-01,494,Avg weekly earnings (£)
2018-12-01,495,Avg weekly earnings (£)
2019-01-01,498,Avg weekly earnings (£)
2019-02-01,498,Avg weekly earnings (£)
2019-03-01,500,Avg weekly earnings (£)
2019-04-01,503,Avg weekly earnings (£)
2019-05-01,504,Avg weekly earnings (£)
2019-06-01,506,Avg weekly earnings (£)
2019-07-01,507,Avg weekly earnings (£)
2019-08-01,508,Avg weekly earnings (£)
2019-09-01,509,Avg weekly earnings (£)
2019-10-01,509,Avg weekly earnings (£)
2019-11-01,510,Avg weekly earnings (£)
2019-12-01,511,Avg weekly earnings (£)
2020-01-01,512,Avg weekly earnings (£)
2020-02-01,512,Avg weekly earnings (£)
2020-03-01,512,Avg weekly earnings (£)
2020-04-01,502,Avg weekly earnings (£)
2020-05-01,503,Avg weekly earnings (£)
2020-06-01,506,Avg weekly earnings (£)
2020-07-01,512,Avg weekly earnings (£)
2020-08-01,518,Avg weekly earnings (£)
2020-09-01,523,Avg weekly earnings (£)
2020-10-01,527,Avg weekly earnings (£)
2020-11-01,531,Avg weekly earnings (£)
2020-12-01,533,Avg weekly earnings (£)
2021-01-01,534,Avg weekly earnings (£)
2021-02-01,535,Avg weekly earnings (£)
2021-03-01,537,Avg weekly earnings (£)
2021-04-01,540,Avg weekly earnings (£)
2021-05-01,540,Avg weekly earnings (£)
2021-06-01,541,Avg weekly earnings (£)
2021-07-01,543,Avg weekly earnings (£)
2021-08-01,544,Avg weekly earnings (£)
2021-09-01,545,Avg weekly earnings (£)
2021-10-01,547,Avg weekly earnings (£)
2021-11-01,549,Avg weekly earnings (£)
2021-12-01,553,Avg weekly earnings (£)
2022-01-01,557,Avg weekly earnings (£)
2022-02-01,558,Avg weekly earnings (£)
2022-03-01,560,Avg weekly earnings (£)
2022-04-01,562,Avg weekly earnings (£)
2022-05-01,567,Avg weekly earnings (£)
2022-06-01,569,Avg weekly earnings (£)
2022-07-01,572,Avg weekly earnings (£)
2022-08-01,575,Avg weekly earnings (£)
2022-09-01,578,Avg weekly earnings (£)
2022-10-01,583,Avg weekly earnings (£)
2022-11-01,587,Avg weekly earnings (£)
2022-12-01,590,Avg weekly earnings (£)
2023-01-01,593,Avg weekly earnings (£)
2023-02-01,597,Avg weekly earnings (£)
2023-03-01,600,Avg weekly earnings (£)
2023-04-01,605,Avg weekly earnings (£)
2023-05-01,611,Avg weekly earnings (£)
2023-06-01,614,Avg weekly earnings (£)
2023-07-01,617,Avg weekly earnings (£)
2023-08-01,620,Avg weekly earnings (£)
2023-09-01,622,Avg weekly earnings (£)
2023-10-01,619,Avg weekly earnings (£)
2023-11-01,624,Avg weekly earnings (£)
2023-12-01,626,Avg weekly earnings (£)
2024-01-01,628,Avg weekly earnings (£)
2024-02-01,633,Avg weekly earnings (£)
2024-03-01,637,Avg weekly earnings (£)
2024-04-01,640,Avg weekly earnings (£)
2024-05-01,643,Avg weekly earnings (£)
2024-06-01,645,Avg weekly earnings (£)
2024-07-01,648,Avg weekly earnings (£)
2024-08-01,649,Avg weekly earnings (£)
2024-09-01,653,Avg weekly earnings (£)
2024-10-01,656,Avg weekly earnings (£)
1931-01-01,3647,Working days lost due to strikes
1931-02-01,1794,Working days lost due to strikes
1931-03-01,177,Working days lost due to strikes
1931-04-01,123,Working days lost due to strikes
1931-05-01,192,Working days lost due to strikes
1931-06-01,116,Working days lost due to strikes
1931-07-01,358,Working days lost due to strikes
1931-08-01,347,Working days lost due to strikes
1931-09-01,79,Working days lost due to strikes
1931-10-01,57,Working days lost due to strikes
1931-11-01,42,Working days lost due to strikes
1931-12-01,51,Working days lost due to strikes
1932-01-01,217,Working days lost due to strikes
1932-02-01,178,Working days lost due to strikes
1932-03-01,25,Working days lost due to strikes
1932-04-01,58,Working days lost due to strikes
1932-05-01,92,Working days lost due to strikes
1932-06-01,80,Working days lost due to strikes
1932-07-01,251,Working days lost due to strikes
1932-08-01,1257,Working days lost due to strikes
1932-09-01,3327,Working days lost due to strikes
1932-10-01,205,Working days lost due to strikes
1932-11-01,740,Working days lost due to strikes
1932-12-01,58,Working days lost due to strikes
1933-01-01,115,Working days lost due to strikes
1933-02-01,106,Working days lost due to strikes
1933-03-01,150,Working days lost due to strikes
1933-04-01,105,Working days lost due to strikes
1933-05-01,56,Working days lost due to strikes
1933-06-01,99,Working days lost due to strikes
1933-07-01,63,Working days lost due to strikes
1933-08-01,140,Working days lost due to strikes
1933-09-01,71,Working days lost due to strikes
1933-10-01,58,Working days lost due to strikes
1933-11-01,43,Working days lost due to strikes
1933-12-01,66,Working days lost due to strikes
1934-01-01,41,Working days lost due to strikes
1934-02-01,44,Working days lost due to strikes
1934-03-01,106,Working days lost due to strikes
1934-04-01,71,Working days lost due to strikes
1934-05-01,133,Working days lost due to strikes
1934-06-01,101,Working days lost due to strikes
1934-07-01,113,Working days lost due to strikes
1934-08-01,68,Working days lost due to strikes
1934-09-01,30,Working days lost due to strikes
1934-10-01,74,Working days lost due to strikes
1934-11-01,70,Working days lost due to strikes
1934-12-01,108,Working days lost due to strikes
1935-01-01,102,Working days lost due to strikes
1935-02-01,75,Working days lost due to strikes
1935-03-01,179,Working days lost due to strikes
1935-04-01,205,Working days lost due to strikes
1935-05-01,88,Working days lost due to strikes
1935-06-01,75,Working days lost due to strikes
1935-07-01,115,Working days lost due to strikes
1935-08-01,136,Working days lost due to strikes
1935-09-01,126,Working days lost due to strikes
1935-10-01,471,Working days lost due to strikes
1935-11-01,210,Working days lost due to strikes
1935-12-01,173,Working days lost due to strikes
1936-01-01,114,Working days lost due to strikes
1936-02-01,212,Working days lost due to strikes
1936-03-01,184,Working days lost due to strikes
1936-04-01,140,Working days lost due to strikes
1936-05-01,165,Working days lost due to strikes
1936-06-01,193,Working days lost due to strikes
1936-07-01,87,Working days lost due to strikes
1936-08-01,78,Working days lost due to strikes
1936-09-01,167,Working days lost due to strikes
1936-10-01,148,Working days lost due to strikes
1936-11-01,146,Working days lost due to strikes
1936-12-01,195,Working days lost due to strikes
1937-01-01,306,Working days lost due to strikes
1937-02-01,84,Working days lost due to strikes
1937-03-01,220,Working days lost due to strikes
1937-04-01,474,Working days lost due to strikes
1937-05-01,795,Working days lost due to strikes
1937-06-01,115,Working days lost due to strikes
1937-07-01,517,Working days lost due to strikes
1937-08-01,235,Working days lost due to strikes
1937-09-01,235,Working days lost due to strikes
1937-10-01,266,Working days lost due to strikes
1937-11-01,159,Working days lost due to strikes
1937-12-01,7,Working days lost due to strikes
1938-01-01,103,Working days lost due to strikes
1938-02-01,133,Working days lost due to strikes
1938-03-01,116,Working days lost due to strikes
1938-04-01,150,Working days lost due to strikes
1938-05-01,187,Working days lost due to strikes
1938-06-01,177,Working days lost due to strikes
1938-07-01,85,Working days lost due to strikes
1938-08-01,82,Working days lost due to strikes
1938-09-01,89,Working days lost due to strikes
1938-10-01,91,Working days lost due to strikes
1938-11-01,87,Working days lost due to strikes
1938-12-01,34,Working days lost due to strikes
1939-01-01,81,Working days lost due to strikes
1939-02-01,116,Working days lost due to strikes
1939-03-01,99,Working days lost due to strikes
1939-04-01,146,Working days lost due to strikes
1939-05-01,134,Working days lost due to strikes
1939-06-01,132,Working days lost due to strikes
1939-07-01,122,Working days lost due to strikes
1939-08-01,119,Working days lost due to strikes
1939-09-01,115,Working days lost due to strikes
1939-10-01,100,Working days lost due to strikes
1939-11-01,143,Working days lost due to strikes
1939-12-01,49,Working days lost due to strikes
1940-01-01,108,Working days lost due to strikes
1940-02-01,168,Working days lost due to strikes
1940-03-01,173,Working days lost due to strikes
1940-04-01,84,Working days lost due to strikes
1940-05-01,94,Working days lost due to strikes
1940-06-01,13,Working days lost due to strikes
1940-07-01,35,Working days lost due to strikes
1940-08-01,14,Working days lost due to strikes
1940-09-01,54,Working days lost due to strikes
1940-10-01,101,Working days lost due to strikes
1940-11-01,46,Working days lost due to strikes
1940-12-01,50,Working days lost due to strikes
1941-01-01,24,Working days lost due to strikes
1941-02-01,23,Working days lost due to strikes
1941-03-01,284,Working days lost due to strikes
1941-04-01,198,Working days lost due to strikes
1941-05-01,65,Working days lost due to strikes
1941-06-01,97,Working days lost due to strikes
1941-07-01,31,Working days lost due to strikes
1941-08-01,39,Working days lost due to strikes
1941-09-01,94,Working days lost due to strikes
1941-10-01,104,Working days lost due to strikes
1941-11-01,75,Working days lost due to strikes
1941-12-01,45,Working days lost due to strikes
1942-01-01,59,Working days lost due to strikes
1942-02-01,30,Working days lost due to strikes
1942-03-01,44,Working days lost due to strikes
1942-04-01,66,Working days lost due to strikes
1942-05-01,312,Working days lost due to strikes
1942-06-01,360,Working days lost due to strikes
1942-07-01,43,Working days lost due to strikes
1942-08-01,37,Working days lost due to strikes
1942-09-01,55,Working days lost due to strikes
1942-10-01,334,Working days lost due to strikes
1942-11-01,97,Working days lost due to strikes
1942-12-01,90,Working days lost due to strikes
1943-01-01,45,Working days lost due to strikes
1943-02-01,42,Working days lost due to strikes
1943-03-01,123,Working days lost due to strikes
1943-04-01,73,Working days lost due to strikes
1943-05-01,185,Working days lost due to strikes
1943-06-01,116,Working days lost due to strikes
1943-07-01,98,Working days lost due to strikes
1943-08-01,142,Working days lost due to strikes
1943-09-01,329,Working days lost due to strikes
1943-10-01,160,Working days lost due to strikes
1943-11-01,363,Working days lost due to strikes
1943-12-01,131,Working days lost due to strikes
1944-01-01,236,Working days lost due to strikes
1944-02-01,273,Working days lost due to strikes
1944-03-01,1601,Working days lost due to strikes
1944-04-01,718,Working days lost due to strikes
1944-05-01,46,Working days lost due to strikes
1944-06-01,42,Working days lost due to strikes
1944-07-01,64,Working days lost due to strikes
1944-08-01,124,Working days lost due to strikes
1944-09-01,188,Working days lost due to strikes
1944-10-01,232,Working days lost due to strikes
1944-11-01,125,Working days lost due to strikes
1944-12-01,65,Working days lost due to strikes
1945-01-01,104,Working days lost due to strikes
1945-02-01,60,Working days lost due to strikes
1945-03-01,402,Working days lost due to strikes
1945-04-01,98,Working days lost due to strikes
1945-05-01,130,Working days lost due to strikes
1945-06-01,202,Working days lost due to strikes
1945-07-01,169,Working days lost due to strikes
1945-08-01,110,Working days lost due to strikes
1945-09-01,115,Working days lost due to strikes
1945-10-01,1114,Working days lost due to strikes
1945-11-01,238,Working days lost due to strikes
1945-12-01,95,Working days lost due to strikes
1946-01-01,122,Working days lost due to strikes
1946-02-01,183,Working days lost due to strikes
1946-03-01,274,Working days lost due to strikes
1946-04-01,157,Working days lost due to strikes
1946-05-01,208,Working days lost due to strikes
1946-06-01,224,Working days lost due to strikes
1946-07-01,164,Working days lost due to strikes
1946-08-01,169,Working days lost due to strikes
1946-09-01,185,Working days lost due to strikes
1946-10-01,290,Working days lost due to strikes
1946-11-01,133,Working days lost due to strikes
1946-12-01,51,Working days lost due to strikes
1947-01-01,412,Working days lost due to strikes
1947-02-01,158,Working days lost due to strikes
1947-03-01,113,Working days lost due to strikes
1947-04-01,244,Working days lost due to strikes
1947-05-01,181,Working days lost due to strikes
1947-06-01,210,Working days lost due to strikes
1947-07-01,170,Working days lost due to strikes
1947-08-01,121,Working days lost due to strikes
1947-09-01,354,Working days lost due to strikes
1947-10-01,213,Working days lost due to strikes
1947-11-01,176,Working days lost due to strikes
1947-12-01,80,Working days lost due to strikes
1948-01-01,82,Working days lost due to strikes
1948-02-01,288,Working days lost due to strikes
1948-03-01,229,Working days lost due to strikes
1948-04-01,628,Working days lost due to strikes
1948-05-01,86,Working days lost due to strikes
